date_key,calendar_date,cal_year,cal_month,cal_day,day_of_week,day_of_week_num,is_weekend,month_name,month_sort_key
19341202,1934-12-02,1934,12,2,Sunday,7,True,Dec 1934,1934-12
19341203,1934-12-03,1934,12,3,Monday,1,False,Dec 1934,1934-12
19341204,1934-12-04,1934,12,4,Tuesday,2,False,Dec 1934,1934-12
19341205,1934-12-05,1934,12,5,Wednesday,3,False,Dec 1934,1934-12
19341206,1934-12-06,1934,12,6,Thursday,4,False,Dec 1934,1934-12
19341207,1934-12-07,1934,12,7,Friday,5,False,Dec 1934,1934-12
19341208,1934-12-08,1934,12,8,Saturday,6,True,Dec 1934,1934-12
19341209,1934-12-09,1934,12,9,Sunday,7,True,Dec 1934,1934-12
19341210,1934-12-10,1934,12,10,Monday,1,False,Dec 1934,1934-12
19341211,1934-12-11,1934,12,11,Tuesday,2,False,Dec 1934,1934-12
19341212,1934-12-12,1934,12,12,Wednesday,3,False,Dec 1934,1934-12
19341213,1934-12-13,1934,12,13,Thursday,4,False,Dec 1934,1934-12
19341214,1934-12-14,1934,12,14,Friday,5,False,Dec 1934,1934-12
19341215,1934-12-15,1934,12,15,Saturday,6,True,Dec 1934,1934-12
19341216,1934-12-16,1934,12,16,Sunday,7,True,Dec 1934,1934-12
19341217,1934-12-17,1934,12,17,Monday,1,False,Dec 1934,1934-12
19341218,1934-12-18,1934,12,18,Tuesday,2,False,Dec 1934,1934-12
19341219,1934-12-19,1934,12,19,Wednesday,3,False,Dec 1934,1934-12
19341220,1934-12-20,1934,12,20,Thursday,4,False,Dec 1934,1934-12
19341221,1934-12-21,1934,12,21,Friday,5,False,Dec 1934,1934-12
19341222,1934-12-22,1934,12,22,Saturday,6,True,Dec 1934,1934-12
19341223,1934-12-23,1934,12,23,Sunday,7,True,Dec 1934,1934-12
19341224,1934-12-24,1934,12,24,Monday,1,False,Dec 1934,1934-12
19341225,1934-12-25,1934,12,25,Tuesday,2,False,Dec 1934,1934-12
19341226,1934-12-26,1934,12,26,Wednesday,3,False,Dec 1934,1934-12
19341227,1934-12-27,1934,12,27,Thursday,4,False,Dec 1934,1934-12
19341228,1934-12-28,1934,12,28,Friday,5,False,Dec 1934,1934-12
19341229,1934-12-29,1934,12,29,Saturday,6,True,Dec 1934,1934-12
19341230,1934-12-30,1934,12,30,Sunday,7,True,Dec 1934,1934-12
19341231,1934-12-31,1934,12,31,Monday,1,False,Dec 1934,1934-12
19350101,1935-01-01,1935,1,1,Tuesday,2,False,Jan 1935,1935-01
19350102,1935-01-02,1935,1,2,Wednesday,3,False,Jan 1935,1935-01
19350103,1935-01-03,1935,1,3,Thursday,4,False,Jan 1935,1935-01
19350104,1935-01-04,1935,1,4,Friday,5,False,Jan 1935,1935-01
19350105,1935-01-05,1935,1,5,Saturday,6,True,Jan 1935,1935-01
19350106,1935-01-06,1935,1,6,Sunday,7,True,Jan 1935,1935-01
19350107,1935-01-07,1935,1,7,Monday,1,False,Jan 1935,1935-01
19350108,1935-01-08,1935,1,8,Tuesday,2,False,Jan 1935,1935-01
19350109,1935-01-09,1935,1,9,Wednesday,3,False,Jan 1935,1935-01
19350110,1935-01-10,1935,1,10,Thursday,4,False,Jan 1935,1935-01
19350111,1935-01-11,1935,1,11,Friday,5,False,Jan 1935,1935-01
19350112,1935-01-12,1935,1,12,Saturday,6,True,Jan 1935,1935-01
19350113,1935-01-13,1935,1,13,Sunday,7,True,Jan 1935,1935-01
19350114,1935-01-14,1935,1,14,Monday,1,False,Jan 1935,1935-01
19350115,1935-01-15,1935,1,15,Tuesday,2,False,Jan 1935,1935-01
19350116,1935-01-16,1935,1,16,Wednesday,3,False,Jan 1935,1935-01
19350117,1935-01-17,1935,1,17,Thursday,4,False,Jan 1935,1935-01
19350118,1935-01-18,1935,1,18,Friday,5,False,Jan 1935,1935-01
19350119,1935-01-19,1935,1,19,Saturday,6,True,Jan 1935,1935-01
19350120,1935-01-20,1935,1,20,Sunday,7,True,Jan 1935,1935-01
19350121,1935-01-21,1935,1,21,Monday,1,False,Jan 1935,1935-01
19350122,1935-01-22,1935,1,22,Tuesday,2,False,Jan 1935,1935-01
19350123,1935-01-23,1935,1,23,Wednesday,3,False,Jan 1935,1935-01
19350124,1935-01-24,1935,1,24,Thursday,4,False,Jan 1935,1935-01
19350125,1935-01-25,1935,1,25,Friday,5,False,Jan 1935,1935-01
19350126,1935-01-26,1935,1,26,Saturday,6,True,Jan 1935,1935-01
19350127,1935-01-27,1935,1,27,Sunday,7,True,Jan 1935,1935-01
19350128,1935-01-28,1935,1,28,Monday,1,False,Jan 1935,1935-01
19350129,1935-01-29,1935,1,29,Tuesday,2,False,Jan 1935,1935-01
19350130,1935-01-30,1935,1,30,Wednesday,3,False,Jan 1935,1935-01
19350131,1935-01-31,1935,1,31,Thursday,4,False,Jan 1935,1935-01
19350201,1935-02-01,1935,2,1,Friday,5,False,Feb 1935,1935-02
19350202,1935-02-02,1935,2,2,Saturday,6,True,Feb 1935,1935-02
19350203,1935-02-03,1935,2,3,Sunday,7,True,Feb 1935,1935-02
19350204,1935-02-04,1935,2,4,Monday,1,False,Feb 1935,1935-02
19350205,1935-02-05,1935,2,5,Tuesday,2,False,Feb 1935,1935-02
19350206,1935-02-06,1935,2,6,Wednesday,3,False,Feb 1935,1935-02
19350207,1935-02-07,1935,2,7,Thursday,4,False,Feb 1935,1935-02
19350208,1935-02-08,1935,2,8,Friday,5,False,Feb 1935,1935-02
19350209,1935-02-09,1935,2,9,Saturday,6,True,Feb 1935,1935-02
19350210,1935-02-10,1935,2,10,Sunday,7,True,Feb 1935,1935-02
19350211,1935-02-11,1935,2,11,Monday,1,False,Feb 1935,1935-02
19350212,1935-02-12,1935,2,12,Tuesday,2,False,Feb 1935,1935-02
19350213,1935-02-13,1935,2,13,Wednesday,3,False,Feb 1935,1935-02
19350214,1935-02-14,1935,2,14,Thursday,4,False,Feb 1935,1935-02
19350215,1935-02-15,1935,2,15,Friday,5,False,Feb 1935,1935-02
19350216,1935-02-16,1935,2,16,Saturday,6,True,Feb 1935,1935-02
19350217,1935-02-17,1935,2,17,Sunday,7,True,Feb 1935,1935-02
19350218,1935-02-18,1935,2,18,Monday,1,False,Feb 1935,1935-02
19350219,1935-02-19,1935,2,19,Tuesday,2,False,Feb 1935,1935-02
19350220,1935-02-20,1935,2,20,Wednesday,3,False,Feb 1935,1935-02
19350221,1935-02-21,1935,2,21,Thursday,4,False,Feb 1935,1935-02
19350222,1935-02-22,1935,2,22,Friday,5,False,Feb 1935,1935-02
19350223,1935-02-23,1935,2,23,Saturday,6,True,Feb 1935,1935-02
19350224,1935-02-24,1935,2,24,Sunday,7,True,Feb 1935,1935-02
19350225,1935-02-25,1935,2,25,Monday,1,False,Feb 1935,1935-02
19350226,1935-02-26,1935,2,26,Tuesday,2,False,Feb 1935,1935-02
19350227,1935-02-27,1935,2,27,Wednesday,3,False,Feb 1935,1935-02
19350228,1935-02-28,1935,2,28,Thursday,4,False,Feb 1935,1935-02
19350301,1935-03-01,1935,3,1,Friday,5,False,Mar 1935,1935-03
19350302,1935-03-02,1935,3,2,Saturday,6,True,Mar 1935,1935-03
19350303,1935-03-03,1935,3,3,Sunday,7,True,Mar 1935,1935-03
19350304,1935-03-04,1935,3,4,Monday,1,False,Mar 1935,1935-03
19350305,1935-03-05,1935,3,5,Tuesday,2,False,Mar 1935,1935-03
19350306,1935-03-06,1935,3,6,Wednesday,3,False,Mar 1935,1935-03
19350307,1935-03-07,1935,3,7,Thursday,4,False,Mar 1935,1935-03
19350308,1935-03-08,1935,3,8,Friday,5,False,Mar 1935,1935-03
19350309,1935-03-09,1935,3,9,Saturday,6,True,Mar 1935,1935-03
19350310,1935-03-10,1935,3,10,Sunday,7,True,Mar 1935,1935-03
19350311,1935-03-11,1935,3,11,Monday,1,False,Mar 1935,1935-03
19350312,1935-03-12,1935,3,12,Tuesday,2,False,Mar 1935,1935-03
19350313,1935-03-13,1935,3,13,Wednesday,3,False,Mar 1935,1935-03
19350314,1935-03-14,1935,3,14,Thursday,4,False,Mar 1935,1935-03
19350315,1935-03-15,1935,3,15,Friday,5,False,Mar 1935,1935-03
19350316,1935-03-16,1935,3,16,Saturday,6,True,Mar 1935,1935-03
19350317,1935-03-17,1935,3,17,Sunday,7,True,Mar 1935,1935-03
19350318,1935-03-18,1935,3,18,Monday,1,False,Mar 1935,1935-03
19350319,1935-03-19,1935,3,19,Tuesday,2,False,Mar 1935,1935-03
19350320,1935-03-20,1935,3,20,Wednesday,3,False,Mar 1935,1935-03
19350321,1935-03-21,1935,3,21,Thursday,4,False,Mar 1935,1935-03
19350322,1935-03-22,1935,3,22,Friday,5,False,Mar 1935,1935-03
19350323,1935-03-23,1935,3,23,Saturday,6,True,Mar 1935,1935-03
19350324,1935-03-24,1935,3,24,Sunday,7,True,Mar 1935,1935-03
19350325,1935-03-25,1935,3,25,Monday,1,False,Mar 1935,1935-03
19350326,1935-03-26,1935,3,26,Tuesday,2,False,Mar 1935,1935-03
19350327,1935-03-27,1935,3,27,Wednesday,3,False,Mar 1935,1935-03
19350328,1935-03-28,1935,3,28,Thursday,4,False,Mar 1935,1935-03
19350329,1935-03-29,1935,3,29,Friday,5,False,Mar 1935,1935-03
19350330,1935-03-30,1935,3,30,Saturday,6,True,Mar 1935,1935-03
19350331,1935-03-31,1935,3,31,Sunday,7,True,Mar 1935,1935-03
19350401,1935-04-01,1935,4,1,Monday,1,False,Apr 1935,1935-04
19350402,1935-04-02,1935,4,2,Tuesday,2,False,Apr 1935,1935-04
19350403,1935-04-03,1935,4,3,Wednesday,3,False,Apr 1935,1935-04
19350404,1935-04-04,1935,4,4,Thursday,4,False,Apr 1935,1935-04
19350405,1935-04-05,1935,4,5,Friday,5,False,Apr 1935,1935-04
19350406,1935-04-06,1935,4,6,Saturday,6,True,Apr 1935,1935-04
19350407,1935-04-07,1935,4,7,Sunday,7,True,Apr 1935,1935-04
19350408,1935-04-08,1935,4,8,Monday,1,False,Apr 1935,1935-04
19350409,1935-04-09,1935,4,9,Tuesday,2,False,Apr 1935,1935-04
19350410,1935-04-10,1935,4,10,Wednesday,3,False,Apr 1935,1935-04
19350411,1935-04-11,1935,4,11,Thursday,4,False,Apr 1935,1935-04
19350412,1935-04-12,1935,4,12,Friday,5,False,Apr 1935,1935-04
19350413,1935-04-13,1935,4,13,Saturday,6,True,Apr 1935,1935-04
19350414,1935-04-14,1935,4,14,Sunday,7,True,Apr 1935,1935-04
19350415,1935-04-15,1935,4,15,Monday,1,False,Apr 1935,1935-04
19350416,1935-04-16,1935,4,16,Tuesday,2,False,Apr 1935,1935-04
19350417,1935-04-17,1935,4,17,Wednesday,3,False,Apr 1935,1935-04
19350418,1935-04-18,1935,4,18,Thursday,4,False,Apr 1935,1935-04
19350419,1935-04-19,1935,4,19,Friday,5,False,Apr 1935,1935-04
19350420,1935-04-20,1935,4,20,Saturday,6,True,Apr 1935,1935-04
19350421,1935-04-21,1935,4,21,Sunday,7,True,Apr 1935,1935-04
19350422,1935-04-22,1935,4,22,Monday,1,False,Apr 1935,1935-04
19350423,1935-04-23,1935,4,23,Tuesday,2,False,Apr 1935,1935-04
19350424,1935-04-24,1935,4,24,Wednesday,3,False,Apr 1935,1935-04
19350425,1935-04-25,1935,4,25,Thursday,4,False,Apr 1935,1935-04
19350426,1935-04-26,1935,4,26,Friday,5,False,Apr 1935,1935-04
19350427,1935-04-27,1935,4,27,Saturday,6,True,Apr 1935,1935-04
19350428,1935-04-28,1935,4,28,Sunday,7,True,Apr 1935,1935-04
19350429,1935-04-29,1935,4,29,Monday,1,False,Apr 1935,1935-04
19350430,1935-04-30,1935,4,30,Tuesday,2,False,Apr 1935,1935-04
19350501,1935-05-01,1935,5,1,Wednesday,3,False,May 1935,1935-05
19350502,1935-05-02,1935,5,2,Thursday,4,False,May 1935,1935-05
19350503,1935-05-03,1935,5,3,Friday,5,False,May 1935,1935-05
19350504,1935-05-04,1935,5,4,Saturday,6,True,May 1935,1935-05
19350505,1935-05-05,1935,5,5,Sunday,7,True,May 1935,1935-05
19350506,1935-05-06,1935,5,6,Monday,1,False,May 1935,1935-05
19350507,1935-05-07,1935,5,7,Tuesday,2,False,May 1935,1935-05
19350508,1935-05-08,1935,5,8,Wednesday,3,False,May 1935,1935-05
19350509,1935-05-09,1935,5,9,Thursday,4,False,May 1935,1935-05
19350510,1935-05-10,1935,5,10,Friday,5,False,May 1935,1935-05
19350511,1935-05-11,1935,5,11,Saturday,6,True,May 1935,1935-05
19350512,1935-05-12,1935,5,12,Sunday,7,True,May 1935,1935-05
19350513,1935-05-13,1935,5,13,Monday,1,False,May 1935,1935-05
19350514,1935-05-14,1935,5,14,Tuesday,2,False,May 1935,1935-05
19350515,1935-05-15,1935,5,15,Wednesday,3,False,May 1935,1935-05
19350516,1935-05-16,1935,5,16,Thursday,4,False,May 1935,1935-05
19350517,1935-05-17,1935,5,17,Friday,5,False,May 1935,1935-05
19350518,1935-05-18,1935,5,18,Saturday,6,True,May 1935,1935-05
19350519,1935-05-19,1935,5,19,Sunday,7,True,May 1935,1935-05
19350520,1935-05-20,1935,5,20,Monday,1,False,May 1935,1935-05
19350521,1935-05-21,1935,5,21,Tuesday,2,False,May 1935,1935-05
19350522,1935-05-22,1935,5,22,Wednesday,3,False,May 1935,1935-05
19350523,1935-05-23,1935,5,23,Thursday,4,False,May 1935,1935-05
19350524,1935-05-24,1935,5,24,Friday,5,False,May 1935,1935-05
19350525,1935-05-25,1935,5,25,Saturday,6,True,May 1935,1935-05
19350526,1935-05-26,1935,5,26,Sunday,7,True,May 1935,1935-05
19350527,1935-05-27,1935,5,27,Monday,1,False,May 1935,1935-05
19350528,1935-05-28,1935,5,28,Tuesday,2,False,May 1935,1935-05
19350529,1935-05-29,1935,5,29,Wednesday,3,False,May 1935,1935-05
19350530,1935-05-30,1935,5,30,Thursday,4,False,May 1935,1935-05
19350531,1935-05-31,1935,5,31,Friday,5,False,May 1935,1935-05
19350601,1935-06-01,1935,6,1,Saturday,6,True,Jun 1935,1935-06
19350602,1935-06-02,1935,6,2,Sunday,7,True,Jun 1935,1935-06
19350603,1935-06-03,1935,6,3,Monday,1,False,Jun 1935,1935-06
19350604,1935-06-04,1935,6,4,Tuesday,2,False,Jun 1935,1935-06
19350605,1935-06-05,1935,6,5,Wednesday,3,False,Jun 1935,1935-06
19350606,1935-06-06,1935,6,6,Thursday,4,False,Jun 1935,1935-06
19350607,1935-06-07,1935,6,7,Friday,5,False,Jun 1935,1935-06
19350608,1935-06-08,1935,6,8,Saturday,6,True,Jun 1935,1935-06
19350609,1935-06-09,1935,6,9,Sunday,7,True,Jun 1935,1935-06
19350610,1935-06-10,1935,6,10,Monday,1,False,Jun 1935,1935-06
19350611,1935-06-11,1935,6,11,Tuesday,2,False,Jun 1935,1935-06
19350612,1935-06-12,1935,6,12,Wednesday,3,False,Jun 1935,1935-06
19350613,1935-06-13,1935,6,13,Thursday,4,False,Jun 1935,1935-06
19350614,1935-06-14,1935,6,14,Friday,5,False,Jun 1935,1935-06
19350615,1935-06-15,1935,6,15,Saturday,6,True,Jun 1935,1935-06
19350616,1935-06-16,1935,6,16,Sunday,7,True,Jun 1935,1935-06
19350617,1935-06-17,1935,6,17,Monday,1,False,Jun 1935,1935-06
19350618,1935-06-18,1935,6,18,Tuesday,2,False,Jun 1935,1935-06
19350619,1935-06-19,1935,6,19,Wednesday,3,False,Jun 1935,1935-06
19350620,1935-06-20,1935,6,20,Thursday,4,False,Jun 1935,1935-06
19350621,1935-06-21,1935,6,21,Friday,5,False,Jun 1935,1935-06
19350622,1935-06-22,1935,6,22,Saturday,6,True,Jun 1935,1935-06
19350623,1935-06-23,1935,6,23,Sunday,7,True,Jun 1935,1935-06
19350624,1935-06-24,1935,6,24,Monday,1,False,Jun 1935,1935-06
19350625,1935-06-25,1935,6,25,Tuesday,2,False,Jun 1935,1935-06
19350626,1935-06-26,1935,6,26,Wednesday,3,False,Jun 1935,1935-06
19350627,1935-06-27,1935,6,27,Thursday,4,False,Jun 1935,1935-06
19350628,1935-06-28,1935,6,28,Friday,5,False,Jun 1935,1935-06
19350629,1935-06-29,1935,6,29,Saturday,6,True,Jun 1935,1935-06
19350630,1935-06-30,1935,6,30,Sunday,7,True,Jun 1935,1935-06
19350701,1935-07-01,1935,7,1,Monday,1,False,Jul 1935,1935-07
19350702,1935-07-02,1935,7,2,Tuesday,2,False,Jul 1935,1935-07
19350703,1935-07-03,1935,7,3,Wednesday,3,False,Jul 1935,1935-07
19350704,1935-07-04,1935,7,4,Thursday,4,False,Jul 1935,1935-07
19350705,1935-07-05,1935,7,5,Friday,5,False,Jul 1935,1935-07
19350706,1935-07-06,1935,7,6,Saturday,6,True,Jul 1935,1935-07
19350707,1935-07-07,1935,7,7,Sunday,7,True,Jul 1935,1935-07
19350708,1935-07-08,1935,7,8,Monday,1,False,Jul 1935,1935-07
19350709,1935-07-09,1935,7,9,Tuesday,2,False,Jul 1935,1935-07
19350710,1935-07-10,1935,7,10,Wednesday,3,False,Jul 1935,1935-07
19350711,1935-07-11,1935,7,11,Thursday,4,False,Jul 1935,1935-07
19350712,1935-07-12,1935,7,12,Friday,5,False,Jul 1935,1935-07
19350713,1935-07-13,1935,7,13,Saturday,6,True,Jul 1935,1935-07
19350714,1935-07-14,1935,7,14,Sunday,7,True,Jul 1935,1935-07
19350715,1935-07-15,1935,7,15,Monday,1,False,Jul 1935,1935-07
19350716,1935-07-16,1935,7,16,Tuesday,2,False,Jul 1935,1935-07
19350717,1935-07-17,1935,7,17,Wednesday,3,False,Jul 1935,1935-07
19350718,1935-07-18,1935,7,18,Thursday,4,False,Jul 1935,1935-07
19350719,1935-07-19,1935,7,19,Friday,5,False,Jul 1935,1935-07
19350720,1935-07-20,1935,7,20,Saturday,6,True,Jul 1935,1935-07
19350721,1935-07-21,1935,7,21,Sunday,7,True,Jul 1935,1935-07
19350722,1935-07-22,1935,7,22,Monday,1,False,Jul 1935,1935-07
19350723,1935-07-23,1935,7,23,Tuesday,2,False,Jul 1935,1935-07
19350724,1935-07-24,1935,7,24,Wednesday,3,False,Jul 1935,1935-07
19350725,1935-07-25,1935,7,25,Thursday,4,False,Jul 1935,1935-07
19350726,1935-07-26,1935,7,26,Friday,5,False,Jul 1935,1935-07
19350727,1935-07-27,1935,7,27,Saturday,6,True,Jul 1935,1935-07
19350728,1935-07-28,1935,7,28,Sunday,7,True,Jul 1935,1935-07
19350729,1935-07-29,1935,7,29,Monday,1,False,Jul 1935,1935-07
19350730,1935-07-30,1935,7,30,Tuesday,2,False,Jul 1935,1935-07
19350731,1935-07-31,1935,7,31,Wednesday,3,False,Jul 1935,1935-07
19350801,1935-08-01,1935,8,1,Thursday,4,False,Aug 1935,1935-08
19350802,1935-08-02,1935,8,2,Friday,5,False,Aug 1935,1935-08
19350803,1935-08-03,1935,8,3,Saturday,6,True,Aug 1935,1935-08
19350804,1935-08-04,1935,8,4,Sunday,7,True,Aug 1935,1935-08
19350805,1935-08-05,1935,8,5,Monday,1,False,Aug 1935,1935-08
19350806,1935-08-06,1935,8,6,Tuesday,2,False,Aug 1935,1935-08
19350807,1935-08-07,1935,8,7,Wednesday,3,False,Aug 1935,1935-08
19350808,1935-08-08,1935,8,8,Thursday,4,False,Aug 1935,1935-08
19350809,1935-08-09,1935,8,9,Friday,5,False,Aug 1935,1935-08
19350810,1935-08-10,1935,8,10,Saturday,6,True,Aug 1935,1935-08
19350811,1935-08-11,1935,8,11,Sunday,7,True,Aug 1935,1935-08
19350812,1935-08-12,1935,8,12,Monday,1,False,Aug 1935,1935-08
19350813,1935-08-13,1935,8,13,Tuesday,2,False,Aug 1935,1935-08
19350814,1935-08-14,1935,8,14,Wednesday,3,False,Aug 1935,1935-08
19350815,1935-08-15,1935,8,15,Thursday,4,False,Aug 1935,1935-08
19350816,1935-08-16,1935,8,16,Friday,5,False,Aug 1935,1935-08
19350817,1935-08-17,1935,8,17,Saturday,6,True,Aug 1935,1935-08
19350818,1935-08-18,1935,8,18,Sunday,7,True,Aug 1935,1935-08
19350819,1935-08-19,1935,8,19,Monday,1,False,Aug 1935,1935-08
19350820,1935-08-20,1935,8,20,Tuesday,2,False,Aug 1935,1935-08
19350821,1935-08-21,1935,8,21,Wednesday,3,False,Aug 1935,1935-08
19350822,1935-08-22,1935,8,22,Thursday,4,False,Aug 1935,1935-08
19350823,1935-08-23,1935,8,23,Friday,5,False,Aug 1935,1935-08
19350824,1935-08-24,1935,8,24,Saturday,6,True,Aug 1935,1935-08
19350825,1935-08-25,1935,8,25,Sunday,7,True,Aug 1935,1935-08
19350826,1935-08-26,1935,8,26,Monday,1,False,Aug 1935,1935-08
19350827,1935-08-27,1935,8,27,Tuesday,2,False,Aug 1935,1935-08
19350828,1935-08-28,1935,8,28,Wednesday,3,False,Aug 1935,1935-08
19350829,1935-08-29,1935,8,29,Thursday,4,False,Aug 1935,1935-08
19350830,1935-08-30,1935,8,30,Friday,5,False,Aug 1935,1935-08
19350831,1935-08-31,1935,8,31,Saturday,6,True,Aug 1935,1935-08
19350901,1935-09-01,1935,9,1,Sunday,7,True,Sep 1935,1935-09
19350902,1935-09-02,1935,9,2,Monday,1,False,Sep 1935,1935-09
19350903,1935-09-03,1935,9,3,Tuesday,2,False,Sep 1935,1935-09
19350904,1935-09-04,1935,9,4,Wednesday,3,False,Sep 1935,1935-09
19350905,1935-09-05,1935,9,5,Thursday,4,False,Sep 1935,1935-09
19350906,1935-09-06,1935,9,6,Friday,5,False,Sep 1935,1935-09
19350907,1935-09-07,1935,9,7,Saturday,6,True,Sep 1935,1935-09
19350908,1935-09-08,1935,9,8,Sunday,7,True,Sep 1935,1935-09
19350909,1935-09-09,1935,9,9,Monday,1,False,Sep 1935,1935-09
19350910,1935-09-10,1935,9,10,Tuesday,2,False,Sep 1935,1935-09
19350911,1935-09-11,1935,9,11,Wednesday,3,False,Sep 1935,1935-09
19350912,1935-09-12,1935,9,12,Thursday,4,False,Sep 1935,1935-09
19350913,1935-09-13,1935,9,13,Friday,5,False,Sep 1935,1935-09
19350914,1935-09-14,1935,9,14,Saturday,6,True,Sep 1935,1935-09
19350915,1935-09-15,1935,9,15,Sunday,7,True,Sep 1935,1935-09
19350916,1935-09-16,1935,9,16,Monday,1,False,Sep 1935,1935-09
19350917,1935-09-17,1935,9,17,Tuesday,2,False,Sep 1935,1935-09
19350918,1935-09-18,1935,9,18,Wednesday,3,False,Sep 1935,1935-09
19350919,1935-09-19,1935,9,19,Thursday,4,False,Sep 1935,1935-09
19350920,1935-09-20,1935,9,20,Friday,5,False,Sep 1935,1935-09
19350921,1935-09-21,1935,9,21,Saturday,6,True,Sep 1935,1935-09
19350922,1935-09-22,1935,9,22,Sunday,7,True,Sep 1935,1935-09
19350923,1935-09-23,1935,9,23,Monday,1,False,Sep 1935,1935-09
19350924,1935-09-24,1935,9,24,Tuesday,2,False,Sep 1935,1935-09
19350925,1935-09-25,1935,9,25,Wednesday,3,False,Sep 1935,1935-09
19350926,1935-09-26,1935,9,26,Thursday,4,False,Sep 1935,1935-09
19350927,1935-09-27,1935,9,27,Friday,5,False,Sep 1935,1935-09
19350928,1935-09-28,1935,9,28,Saturday,6,True,Sep 1935,1935-09
19350929,1935-09-29,1935,9,29,Sunday,7,True,Sep 1935,1935-09
19350930,1935-09-30,1935,9,30,Monday,1,False,Sep 1935,1935-09
19351001,1935-10-01,1935,10,1,Tuesday,2,False,Oct 1935,1935-10
19351002,1935-10-02,1935,10,2,Wednesday,3,False,Oct 1935,1935-10
19351003,1935-10-03,1935,10,3,Thursday,4,False,Oct 1935,1935-10
19351004,1935-10-04,1935,10,4,Friday,5,False,Oct 1935,1935-10
19351005,1935-10-05,1935,10,5,Saturday,6,True,Oct 1935,1935-10
19351006,1935-10-06,1935,10,6,Sunday,7,True,Oct 1935,1935-10
19351007,1935-10-07,1935,10,7,Monday,1,False,Oct 1935,1935-10
19351008,1935-10-08,1935,10,8,Tuesday,2,False,Oct 1935,1935-10
19351009,1935-10-09,1935,10,9,Wednesday,3,False,Oct 1935,1935-10
19351010,1935-10-10,1935,10,10,Thursday,4,False,Oct 1935,1935-10
19351011,1935-10-11,1935,10,11,Friday,5,False,Oct 1935,1935-10
19351012,1935-10-12,1935,10,12,Saturday,6,True,Oct 1935,1935-10
19351013,1935-10-13,1935,10,13,Sunday,7,True,Oct 1935,1935-10
19351014,1935-10-14,1935,10,14,Monday,1,False,Oct 1935,1935-10
19351015,1935-10-15,1935,10,15,Tuesday,2,False,Oct 1935,1935-10
19351016,1935-10-16,1935,10,16,Wednesday,3,False,Oct 1935,1935-10
19351017,1935-10-17,1935,10,17,Thursday,4,False,Oct 1935,1935-10
19351018,1935-10-18,1935,10,18,Friday,5,False,Oct 1935,1935-10
19351019,1935-10-19,1935,10,19,Saturday,6,True,Oct 1935,1935-10
19351020,1935-10-20,1935,10,20,Sunday,7,True,Oct 1935,1935-10
19351021,1935-10-21,1935,10,21,Monday,1,False,Oct 1935,1935-10
19351022,1935-10-22,1935,10,22,Tuesday,2,False,Oct 1935,1935-10
19351023,1935-10-23,1935,10,23,Wednesday,3,False,Oct 1935,1935-10
19351024,1935-10-24,1935,10,24,Thursday,4,False,Oct 1935,1935-10
19351025,1935-10-25,1935,10,25,Friday,5,False,Oct 1935,1935-10
19351026,1935-10-26,1935,10,26,Saturday,6,True,Oct 1935,1935-10
19351027,1935-10-27,1935,10,27,Sunday,7,True,Oct 1935,1935-10
19351028,1935-10-28,1935,10,28,Monday,1,False,Oct 1935,1935-10
19351029,1935-10-29,1935,10,29,Tuesday,2,False,Oct 1935,1935-10
19351030,1935-10-30,1935,10,30,Wednesday,3,False,Oct 1935,1935-10
19351031,1935-10-31,1935,10,31,Thursday,4,False,Oct 1935,1935-10
19351101,1935-11-01,1935,11,1,Friday,5,False,Nov 1935,1935-11
19351102,1935-11-02,1935,11,2,Saturday,6,True,Nov 1935,1935-11
19351103,1935-11-03,1935,11,3,Sunday,7,True,Nov 1935,1935-11
19351104,1935-11-04,1935,11,4,Monday,1,False,Nov 1935,1935-11
19351105,1935-11-05,1935,11,5,Tuesday,2,False,Nov 1935,1935-11
19351106,1935-11-06,1935,11,6,Wednesday,3,False,Nov 1935,1935-11
19351107,1935-11-07,1935,11,7,Thursday,4,False,Nov 1935,1935-11
19351108,1935-11-08,1935,11,8,Friday,5,False,Nov 1935,1935-11
19351109,1935-11-09,1935,11,9,Saturday,6,True,Nov 1935,1935-11
19351110,1935-11-10,1935,11,10,Sunday,7,True,Nov 1935,1935-11
19351111,1935-11-11,1935,11,11,Monday,1,False,Nov 1935,1935-11
19351112,1935-11-12,1935,11,12,Tuesday,2,False,Nov 1935,1935-11
19351113,1935-11-13,1935,11,13,Wednesday,3,False,Nov 1935,1935-11
